pig,segment_idx,true,prob_0,prob_1,prob_2
114-1840.wav,59,1,0.006871885620057583,0.9885149598121643,0.004613147582858801
114-1840.wav,60,1,0.010799136012792587,0.9717169404029846,0.017483916133642197
114-1840.wav,61,1,0.025271158665418625,0.9373033046722412,0.0374254547059536
114-1840.wav,62,1,0.04886915907263756,0.9292813539505005,0.021849488839507103
114-1840.wav,63,1,0.008059614337980747,0.9874657988548279,0.004474588204175234
114-1840.wav,64,1,0.007844348438084126,0.9845296144485474,0.007626051548868418
114-1840.wav,65,1,0.022565728053450584,0.9453333020210266,0.03210090845823288
114-1840.wav,66,1,0.06614795327186584,0.867612361907959,0.06623969227075577
114-1840.wav,67,1,0.1155228540301323,0.8146372437477112,0.06983985751867294
114-1840.wav,68,1,0.1071668267250061,0.8606158494949341,0.03221732750535011
114-1840.wav,69,1,0.0836719200015068,0.8971495032310486,0.01917862705886364
114-1840.wav,70,1,0.10883466899394989,0.8592666387557983,0.03189866244792938
114-1840.wav,71,1,0.08427324891090393,0.8499480485916138,0.06577868014574051
114-1840.wav,72,1,0.07430964708328247,0.8184523582458496,0.10723796486854553
114-1840.wav,73,1,0.0904294028878212,0.7676659822463989,0.14190459251403809
114-1840.wav,74,1,0.10295052826404572,0.7169110774993896,0.18013839423656464
114-1840.wav,75,1,0.15003368258476257,0.7380194067955017,0.11194691061973572
114-1840.wav,76,1,0.16899703443050385,0.7153306603431702,0.11567237228155136
114-1840.wav,77,1,0.019157787784934044,0.9617458581924438,0.019096342846751213
114-1840.wav,78,1,0.020421873778104782,0.9677634835243225,0.011814595200121403
114-1840.wav,79,1,0.04614005237817764,0.9381316304206848,0.015728309750556946
114-1840.wav,80,1,0.07557331025600433,0.8965891003608704,0.02783755213022232
114-1840.wav,81,1,0.07538986951112747,0.9127998948097229,0.01181025430560112
114-1840.wav,82,1,0.1297304481267929,0.8516389727592468,0.01863054931163788
114-1840.wav,83,1,0.1379452794790268,0.8531671166419983,0.008887598291039467
114-1840.wav,84,1,0.6005225777626038,0.38579103350639343,0.013686378486454487
114-1840.wav,85,1,0.6936655044555664,0.29166099429130554,0.014673461206257343
114-1840.wav,86,1,0.19146263599395752,0.8036471009254456,0.004890331532806158
114-1840.wav,87,1,0.20562121272087097,0.78902268409729,0.005356184206902981
114-1840.wav,88,1,0.5836771726608276,0.4003792405128479,0.015943603590130806
114-1840.wav,89,1,0.6143363118171692,0.37080198526382446,0.01486168708652258
114-1840.wav,90,1,0.6110488772392273,0.37088465690612793,0.01806642860174179
114-1840.wav,91,1,0.46657267212867737,0.5242006182670593,0.009226744063198566
114-1840.wav,92,1,0.5477672219276428,0.4370737373828888,0.015159091912209988
114-1840.wav,93,1,0.6929423809051514,0.2936007082462311,0.01345684751868248
114-1840.wav,94,1,0.42179620265960693,0.5677317380905151,0.010472086258232594
114-1840.wav,95,1,0.03217431902885437,0.9670202732086182,0.00080540229100734
114-1840.wav,96,1,0.060049742460250854,0.9397833943367004,0.00016691508062649518
114-1840.wav,97,1,0.11240673810243607,0.8860963582992554,0.0014968756586313248
114-1840.wav,98,1,0.10039488971233368,0.8994535803794861,0.00015149115642998368
114-1840.wav,99,1,0.021158279851078987,0.9787936210632324,4.802906551049091e-05
114-1840.wav,100,1,0.04189899191260338,0.9569975733757019,0.0011034522904083133
114-1840.wav,101,1,0.0757681205868721,0.9183861613273621,0.005845681298524141
114-1840.wav,102,1,0.017458120360970497,0.979272186756134,0.003269733162596822
114-1840.wav,103,1,0.006548827979713678,0.9916011095046997,0.0018501348095014691
114-1840.wav,104,1,0.03064235858619213,0.9620484113693237,0.007309234235435724
114-1840.wav,105,1,0.03570685535669327,0.9518021941184998,0.012490948662161827
114-1840.wav,106,1,0.060071561485528946,0.9247925281524658,0.015135898254811764
114-1840.wav,107,1,0.05428702011704445,0.9285548329353333,0.017158163711428642
114-1840.wav,108,1,0.038670849055051804,0.9431263208389282,0.018202785402536392
114-1840.wav,109,1,0.03780455142259598,0.9592555165290833,0.0029398922342807055
114-1840.wav,110,1,0.03589487448334694,0.9629048109054565,0.0012003084411844611
114-1840.wav,111,1,0.05514759197831154,0.9339938759803772,0.010858568362891674
114-1840.wav,112,1,0.08066438138484955,0.8721063733100891,0.04722929000854492
114-1840.wav,113,1,0.07086989283561707,0.894232451915741,0.03489762544631958
114-1840.wav,114,1,0.08295994251966476,0.8666104674339294,0.05042964592576027
114-1840.wav,115,1,0.20561014115810394,0.6988306641578674,0.09555920958518982
114-1840.wav,116,1,0.1423858106136322,0.8456886410713196,0.011925545521080494
114-1840.wav,117,1,0.16213737428188324,0.8285796046257019,0.0092829754576087
114-1840.wav,118,1,0.21330417692661285,0.7669931054115295,0.019702717661857605
114-1840.wav,119,1,0.13266733288764954,0.8613478541374207,0.005984857678413391
114-1840.wav,120,1,0.11866571754217148,0.8769187927246094,0.004415442235767841
114-1840.wav,121,1,0.21057631075382233,0.7776828408241272,0.011740829795598984
114-1840.wav,122,1,0.19585222005844116,0.7701364159584045,0.03401138633489609
114-1840.wav,123,1,0.3907117247581482,0.5324678421020508,0.07682041078805923
114-1840.wav,124,1,0.43841493129730225,0.48062777519226074,0.08095727860927582
114-1840.wav,125,1,0.15208399295806885,0.8334487080574036,0.014467339031398296
114-1840.wav,126,1,0.1491551399230957,0.8448547124862671,0.005990162491798401
114-1840.wav,127,1,0.16792723536491394,0.8228165507316589,0.00925620086491108
114-1840.wav,128,1,0.14586561918258667,0.8376373648643494,0.01649702899158001
114-1840.wav,129,1,0.330234169960022,0.5804625749588013,0.08930329233407974
114-1840.wav,130,1,0.2864361107349396,0.6338338851928711,0.07972995936870575
114-1840.wav,131,1,0.2825499475002289,0.631838321685791,0.0856117308139801
114-1840.wav,132,1,0.24815090000629425,0.6556171178817749,0.09623201936483383
114-1840.wav,133,1,0.3367282748222351,0.5484585762023926,0.11481314897537231
114-1840.wav,134,1,0.13090473413467407,0.7907194495201111,0.07837579399347305
114-1840.wav,135,1,0.18290022015571594,0.7317919731140137,0.08530781418085098
114-1840.wav,136,1,0.3012320101261139,0.5964515209197998,0.1023164615035057
114-1840.wav,137,1,0.39006203413009644,0.44913575053215027,0.16080224514007568
114-1840.wav,138,1,0.46473756432533264,0.43331560492515564,0.1019468605518341
114-1840.wav,139,1,0.4535890221595764,0.4416327476501465,0.10477830469608307
114-1840.wav,140,1,0.37343716621398926,0.5574918985366821,0.06907092779874802
114-1840.wav,141,1,0.2612805664539337,0.6792013645172119,0.059518132358789444
114-1840.wav,142,1,0.11022741347551346,0.885924220085144,0.0038483799435198307
114-1840.wav,143,1,0.010326208546757698,0.9896422028541565,3.159052357659675e-05
114-1840.wav,144,1,0.03999771550297737,0.9593429565429688,0.0006593784783035517
114-1840.wav,145,1,0.04952783137559891,0.9463042616844177,0.004167887847870588
114-1840.wav,146,1,0.020854294300079346,0.9735186696052551,0.005626995582133532
114-1840.wav,147,1,0.16651694476604462,0.7795559167861938,0.05392717197537422
114-1840.wav,148,1,0.14142420887947083,0.8347867131233215,0.023789042606949806
114-1840.wav,149,1,0.1862328201532364,0.7810618281364441,0.03270531818270683
114-1840.wav,150,1,0.28678375482559204,0.6764598488807678,0.03675640746951103
114-1840.wav,151,1,0.23772910237312317,0.7230877876281738,0.03918306156992912
114-1840.wav,152,1,0.35132330656051636,0.5328078866004944,0.11586880683898926
114-1840.wav,153,1,0.3652842938899994,0.5047553777694702,0.12996037304401398
114-1840.wav,154,1,0.24869701266288757,0.6785916090011597,0.07271140068769455
114-1840.wav,155,1,0.2122555822134018,0.7183230519294739,0.06942135840654373
114-1840.wav,156,1,0.1043536365032196,0.8472353219985962,0.04841109737753868
114-1840.wav,157,1,0.1528490036725998,0.7660413384437561,0.08110959082841873
114-1840.wav,158,1,0.18156057596206665,0.6918151378631592,0.12662428617477417
114-1840.wav,159,1,0.10400800406932831,0.8130964040756226,0.08289559930562973
114-1840.wav,160,1,0.08233554661273956,0.8519864082336426,0.06567806005477905
114-1840.wav,161,1,0.1541920155286789,0.780418336391449,0.06538964062929153
114-1840.wav,162,1,0.2060774564743042,0.7345394492149353,0.059383146464824677
114-1840.wav,163,1,0.17576737701892853,0.7600797414779663,0.06415289640426636
114-1840.wav,164,1,0.3381069004535675,0.6063759326934814,0.055517155677080154
114-1840.wav,165,1,0.27574029564857483,0.6544163227081299,0.0698433518409729
114-1840.wav,166,1,0.1652759611606598,0.7739177346229553,0.06080632284283638
114-1840.wav,167,1,0.24379421770572662,0.675416111946106,0.08078969269990921
114-1840.wav,168,1,0.2199466973543167,0.7093194127082825,0.07073387503623962
114-1840.wav,169,1,0.21773387491703033,0.7396690845489502,0.04259701445698738
114-1840.wav,170,1,0.15773920714855194,0.798579216003418,0.04368166625499725
114-1840.wav,171,1,0.22057466208934784,0.7291580438613892,0.050267331302165985
114-1840.wav,172,1,0.3726866841316223,0.5577486753463745,0.06956460326910019
114-1840.wav,173,1,0.30817243456840515,0.6083516478538513,0.08347591012716293
114-1840.wav,174,1,0.27932339906692505,0.668947160243988,0.051729388535022736
114-1840.wav,175,1,0.32241472601890564,0.6385434865951538,0.03904178366065025
114-1840.wav,176,1,0.21270649135112762,0.7501993179321289,0.037094179540872574
114-1840.wav,177,1,0.07848289608955383,0.9051429033279419,0.01637423224747181
114-1840.wav,178,1,0.09562832117080688,0.8852935433387756,0.019078131765127182
114-1840.wav,179,1,0.1692468523979187,0.8027974367141724,0.02795569598674774
114-1840.wav,180,1,0.24756143987178802,0.7256634831428528,0.02677507884800434
114-1840.wav,181,1,0.1244707703590393,0.8565691709518433,0.01896011270582676
114-1840.wav,182,1,0.13779497146606445,0.8346129655838013,0.02759210765361786
114-1840.wav,183,1,0.1706169694662094,0.8068506121635437,0.022532405331730843
114-1840.wav,184,1,0.22450768947601318,0.7543871402740479,0.02110513672232628
114-1840.wav,185,1,0.3822142779827118,0.5547134280204773,0.06307227909564972
114-1840.wav,186,1,0.4835056960582733,0.38233137130737305,0.13416291773319244
114-1840.wav,187,1,0.2734522223472595,0.6089556217193604,0.11759215593338013
114-1840.wav,188,1,0.2886718511581421,0.5940309762954712,0.11729717999696732
114-1840.wav,189,0,0.9993202686309814,0.00061643379740417,6.331622716970742e-05
114-1840.wav,190,0,0.9993202686309814,0.00061643379740417,6.331622716970742e-05
114-1840.wav,191,0,0.12820880115032196,0.8717590570449829,3.2091054890770465e-05
114-1688.wav,192,1,0.2078586220741272,0.790195882320404,0.0019454978173598647
114-1688.wav,193,1,0.12621404230594635,0.8685550689697266,0.005230915732681751
114-1688.wav,194,1,0.020540937781333923,0.976667046546936,0.0027920177672058344
114-1688.wav,195,1,0.02710152603685856,0.9676515460014343,0.0052468921057879925
114-1688.wav,196,1,0.09221389889717102,0.9035308361053467,0.004255207721143961
114-1688.wav,197,1,0.11041843146085739,0.8867946267127991,0.0027869853656738997
114-1688.wav,198,1,0.012095922604203224,0.9874731302261353,0.00043098157038912177
114-1688.wav,199,1,0.006625647656619549,0.993186354637146,0.00018799146346282214
114-1688.wav,200,1,0.009775422513484955,0.9901458621025085,7.870962144806981e-05
114-1688.wav,201,1,0.03917482867836952,0.9607928991317749,3.222214581910521e-05
114-1688.wav,202,1,0.2022625058889389,0.7977034449577332,3.4093522117473185e-05
114-1688.wav,203,1,0.45389124751091003,0.5460196733474731,8.91329109435901e-05
114-1688.wav,204,1,0.17103801667690277,0.8288854956626892,7.649752660654485e-05
114-1688.wav,205,1,0.052931204438209534,0.9470465779304504,2.2263404389377683e-05
114-1688.wav,206,1,0.07514121383428574,0.9247416257858276,0.00011712100967997685
114-1688.wav,207,1,0.22985385358333588,0.7696277499198914,0.0005183762405067682
114-1688.wav,208,1,0.1181650459766388,0.8817222118377686,0.00011272257688688114
114-1688.wav,209,1,0.1436895728111267,0.8562586903572083,5.170382428332232e-05
114-1688.wav,210,1,0.13709485530853271,0.8628706932067871,3.448190545896068e-05
114-1688.wav,211,1,0.018470771610736847,0.9815136790275574,1.552325556986034e-05
114-1688.wav,212,1,0.03321116045117378,0.9667701125144958,1.87649220606545e-05
114-1688.wav,213,1,0.7246372103691101,0.2752600908279419,0.00010274614032823592
114-1688.wav,214,1,0.9288647174835205,0.0711025819182396,3.265690975240432e-05
114-1688.wav,215,1,0.9698787331581116,0.03008223883807659,3.9132188248913735e-05
114-1688.wav,216,1,0.08834157139062881,0.9115918874740601,6.65660118102096e-05
114-1688.wav,217,1,0.08212721347808838,0.9176733493804932,0.00019941231585107744
114-1688.wav,218,1,0.40150710940361023,0.5981883406639099,0.00030453098588623106
114-1688.wav,219,1,0.03114338219165802,0.968762993812561,9.356016380479559e-05
114-1688.wav,220,1,0.02163790352642536,0.9781062602996826,0.00025585832190699875
114-1688.wav,221,1,0.021411612629890442,0.9775243997573853,0.0010640134569257498
114-1688.wav,222,1,0.006963252555578947,0.9909589290618896,0.0020777650643140078
114-1688.wav,223,1,0.0023575115483254194,0.9970239996910095,0.0006184442318044603
114-1688.wav,224,1,0.004916990641504526,0.9940767288208008,0.0010062953224405646
114-1688.wav,225,1,0.004505923483520746,0.993881344795227,0.001612689346075058
114-1688.wav,226,1,0.0020799455232918262,0.9969772100448608,0.0009428168996237218
114-1688.wav,227,1,0.0074452245607972145,0.990842342376709,0.0017124178120866418
114-1688.wav,228,1,0.006054870784282684,0.9928960204124451,0.001049115788191557
114-1688.wav,229,1,0.0037424350157380104,0.9950365424156189,0.0012209657579660416
114-1688.wav,230,1,0.004473391454666853,0.9933966398239136,0.0021299785003066063
114-1688.wav,231,1,0.006634462624788284,0.9913671612739563,0.001998317427933216
114-1688.wav,232,1,0.002550240606069565,0.9966093301773071,0.0008404870750382543
114-1688.wav,233,1,0.004119302611798048,0.9944034814834595,0.0014771653804928064
114-1688.wav,234,1,0.006068482995033264,0.9919748902320862,0.0019565648399293423
114-1688.wav,235,1,0.0021051052026450634,0.9970554113388062,0.0008395083132199943
114-1688.wav,236,1,0.005627359263598919,0.9935845732688904,0.0007880289340391755
114-1688.wav,237,1,0.0190438162535429,0.9806274771690369,0.00032871676376089454
114-1688.wav,238,1,0.01343417540192604,0.9855111837387085,0.0010546991834416986
114-1688.wav,239,1,0.014729619957506657,0.9830160737037659,0.00225430098362267
114-1688.wav,240,1,0.014486621133983135,0.9834460616111755,0.002067301422357559
114-1688.wav,241,1,0.006435424089431763,0.9933265447616577,0.00023805494129192084
114-1688.wav,242,1,0.01932595856487751,0.980492889881134,0.00018108214135281742
114-1688.wav,243,1,0.024649428203701973,0.9749821424484253,0.0003684435214381665
114-1688.wav,244,1,0.01119578629732132,0.9882922768592834,0.0005118916160427034
114-1688.wav,245,1,0.011909082531929016,0.9865202903747559,0.001570637570694089
114-1688.wav,246,1,0.009888526052236557,0.9872974157333374,0.0028141059447079897
114-1688.wav,247,1,0.00519031984731555,0.992567777633667,0.0022419604938477278
114-1688.wav,248,1,0.010867297649383545,0.9873135685920715,0.001819131663069129
114-1688.wav,249,1,0.04884396493434906,0.9489855170249939,0.002170445630326867
114-1688.wav,250,1,0.11693832278251648,0.8802553415298462,0.0028063205536454916
114-1688.wav,251,1,0.020381877198815346,0.9781122803688049,0.001505881198681891
114-1688.wav,252,1,0.01457899995148182,0.9830071926116943,0.0024137734435498714
114-1688.wav,253,1,0.011915137991309166,0.9839823842048645,0.004102548584342003
114-1688.wav,254,1,0.014184548519551754,0.9797508120536804,0.006064677145332098
114-1688.wav,255,1,0.014627166092395782,0.9804783463478088,0.004894527141004801
114-1688.wav,256,1,0.020051950588822365,0.9771795868873596,0.0027684166561812162
114-1688.wav,257,1,0.017133133485913277,0.9815031290054321,0.0013637631200253963
114-1688.wav,258,1,0.009787341579794884,0.9882098436355591,0.002002827823162079
114-1688.wav,259,1,0.008147680200636387,0.9897199273109436,0.0021323522087186575
114-1688.wav,260,1,0.008463009260594845,0.9890859127044678,0.0024509907234460115
114-1688.wav,261,1,0.004248323850333691,0.9940008521080017,0.0017507640877738595
114-1688.wav,262,1,0.005877839867025614,0.9912028312683105,0.0029193684458732605
114-1688.wav,263,1,0.0128287049010396,0.985366702079773,0.0018045958131551743
114-1688.wav,264,1,0.02890254370868206,0.9693834185600281,0.0017140627605840564
114-1688.wav,265,1,0.016332946717739105,0.9821764230728149,0.0014906167052686214
114-1688.wav,266,1,0.012808605097234249,0.9858910441398621,0.0013003669446334243
114-1688.wav,267,1,0.00928503181785345,0.9901295304298401,0.0005854677874594927
114-1688.wav,268,1,0.005921249743551016,0.9933549165725708,0.000723807665053755
114-1688.wav,269,1,0.007556903641670942,0.990713357925415,0.001729698502458632
114-1688.wav,270,1,0.00771178537979722,0.9905189871788025,0.0017693113768473268
114-1688.wav,271,1,0.004002286586910486,0.9940537810325623,0.0019439002498984337
114-1688.wav,272,1,0.009704302996397018,0.9867804646492004,0.003515167161822319
114-1688.wav,273,1,0.014224047772586346,0.9838091135025024,0.001966852694749832
114-1688.wav,274,1,0.02004975639283657,0.9781621694564819,0.0017881174571812153
114-1688.wav,275,1,0.03986918926239014,0.9574627876281738,0.0026680617593228817
114-1688.wav,276,1,0.01944054663181305,0.9791208505630493,0.0014385548420250416
114-1688.wav,277,1,0.026081206277012825,0.9725277423858643,0.0013910643756389618
114-1688.wav,278,1,0.029260849580168724,0.9695225954055786,0.001216625445522368
114-1688.wav,279,1,0.007482679095119238,0.9923831820487976,0.00013412543921731412
114-1688.wav,280,1,0.22373345494270325,0.7762337923049927,3.2793472200864926e-05
114-1820.wav,281,1,0.024684404954314232,0.9694292545318604,0.005886329337954521
114-1820.wav,282,1,0.003167886519804597,0.9957162737846375,0.0011157869594171643
114-1820.wav,283,1,0.014226892963051796,0.9821228384971619,0.003650274593383074
114-1820.wav,284,1,0.020938342437148094,0.976086437702179,0.0029752333648502827
114-1820.wav,285,1,0.018606530502438545,0.978968620300293,0.0024248508270829916
114-1820.wav,286,1,0.047630298882722855,0.9417435526847839,0.010626099072396755
114-1820.wav,287,1,0.02330903150141239,0.970769464969635,0.005921508185565472
114-1820.wav,288,1,0.028272442519664764,0.9695102572441101,0.002217342844232917
114-1820.wav,289,1,0.08098217099905014,0.9148828983306885,0.004134876187890768
114-1820.wav,290,1,0.1465686857700348,0.8472102880477905,0.0062209623865783215
114-1820.wav,291,1,0.024753566831350327,0.9739349484443665,0.0013114797184243798
114-1820.wav,292,1,0.013650135137140751,0.9841119647026062,0.0022378445137292147
114-1820.wav,293,1,0.046743784099817276,0.9490105509757996,0.004245622083544731
114-1820.wav,294,1,0.060646869242191315,0.9342761039733887,0.0050770374946296215
114-1820.wav,295,1,0.10344285517930984,0.8955917954444885,0.0009653397719375789
114-1820.wav,296,1,0.12816745042800903,0.8707512617111206,0.001081245020031929
114-1820.wav,297,1,0.03381410613656044,0.9624466300010681,0.0037392505910247564
114-1820.wav,298,1,0.031037840992212296,0.9669277667999268,0.0020343970973044634
114-1820.wav,299,1,0.023631155490875244,0.9726225733757019,0.0037463069893419743
114-1820.wav,300,1,0.002815316431224346,0.9960287809371948,0.0011559106642380357
114-1820.wav,301,1,0.002302678069099784,0.99709153175354,0.0006057937280274928
114-1820.wav,302,1,0.016197096556425095,0.9825676083564758,0.001235275762155652
114-1820.wav,303,1,0.029048284515738487,0.9701027870178223,0.000848964846227318
114-1820.wav,304,1,0.03591686487197876,0.9622201323509216,0.0018630606355145574
114-1820.wav,305,1,0.08157137036323547,0.9179269671440125,0.0005016892100684345
114-1820.wav,306,1,0.04794619232416153,0.951967716217041,8.615678234491497e-05
114-1820.wav,307,1,0.03305482864379883,0.9664665460586548,0.00047854534932412207
114-1820.wav,308,1,0.12772329151630402,0.8696192502975464,0.002657505450770259
114-1820.wav,309,1,0.2932545244693756,0.7010467052459717,0.005698792170733213
114-1820.wav,310,1,0.2464798539876938,0.7517156004905701,0.0018045114120468497
114-1820.wav,311,1,0.21326002478599548,0.7858576774597168,0.0008823000243864954
114-1820.wav,312,1,0.3689052164554596,0.62896728515625,0.0021275251638144255
114-1820.wav,313,1,0.022567611187696457,0.9764750599861145,0.0009573494317010045
114-1820.wav,314,1,0.014969009906053543,0.9834416508674622,0.0015893132658675313
114-1820.wav,315,1,0.019688690081238747,0.9789175987243652,0.001393730053678155
114-1820.wav,316,1,0.04141978546977043,0.9562995433807373,0.0022806234192103148
114-1820.wav,317,1,0.05138765648007393,0.9460906982421875,0.0025215984787791967
114-1820.wav,318,1,0.03393959999084473,0.9643483757972717,0.001711999299004674
114-1820.wav,319,1,0.20456089079380035,0.7943851351737976,0.00105391931720078
114-1820.wav,320,1,0.009339794516563416,0.9899013042449951,0.0007589145097881556
114-1820.wav,321,1,0.0037782208528369665,0.993323028087616,0.002898756880313158
114-1820.wav,322,1,0.0067024752497673035,0.9853683114051819,0.00792922917753458
114-1820.wav,323,1,0.02206038124859333,0.9724709987640381,0.0054686423391103745
114-1820.wav,324,1,0.10176263749599457,0.8939998745918274,0.004237499553710222
114-1820.wav,325,1,0.019882744178175926,0.9788546562194824,0.0012625945964828134
114-1820.wav,326,1,0.003978986293077469,0.9953378438949585,0.0006830882048234344
114-1820.wav,327,1,0.0027775384951382875,0.9958887696266174,0.0013337340205907822
114-1820.wav,328,1,0.003803884843364358,0.9926676154136658,0.003528471337631345
114-1820.wav,329,1,0.002286416944116354,0.994692862033844,0.003020769916474819
114-1820.wav,330,1,0.0012948696967214346,0.9967666864395142,0.0019384979968890548
114-1820.wav,331,1,0.0037502720952033997,0.9914348721504211,0.004814774729311466
114-1820.wav,332,1,0.01408431213349104,0.9768570065498352,0.009058701805770397
114-1820.wav,333,1,0.022346265614032745,0.9717342853546143,0.005919462535530329
114-1820.wav,334,1,0.004232697654515505,0.9943142533302307,0.0014530285261571407
114-1820.wav,335,1,0.005486338399350643,0.9913115501403809,0.0032021813094615936
114-1820.wav,336,1,0.003271625377237797,0.9952638149261475,0.0014645818155258894
114-1820.wav,337,1,0.005053737200796604,0.9933274984359741,0.0016187503933906555
114-1820.wav,338,1,0.006039733998477459,0.9918307662010193,0.0021294550970196724
114-1820.wav,339,1,0.005198046565055847,0.9918872714042664,0.0029146764427423477
114-1820.wav,340,1,0.006324416492134333,0.9885663390159607,0.005109221208840609
114-1820.wav,341,1,0.004316998180001974,0.9942342638969421,0.0014487303560599685
114-1820.wav,342,1,0.005126833450049162,0.9925399422645569,0.0023332852870225906
114-1820.wav,343,1,0.014448828995227814,0.969842255115509,0.015708934515714645
114-1820.wav,344,1,0.008631807751953602,0.9839584827423096,0.007409726269543171
114-1820.wav,345,1,0.005283751524984837,0.9927511215209961,0.00196509319357574
114-1820.wav,346,1,0.01445010956376791,0.9820111393928528,0.003538769669830799
114-1820.wav,347,1,0.05085541307926178,0.9422970414161682,0.0068475641310215
114-1820.wav,348,1,0.015349862165749073,0.982045590877533,0.002604543697088957
114-1820.wav,349,1,0.014952491037547588,0.9817626476287842,0.0032848597038537264
114-1820.wav,350,1,0.013582972809672356,0.9802467823028564,0.006170213688164949
114-1820.wav,351,1,0.013478952459990978,0.9791364073753357,0.0073846448212862015
114-1820.wav,352,1,0.01979062147438526,0.969126284122467,0.011083053424954414
